ImageID,ans,m_out_0,m_out_1,m_out_2,g_out,a_out_0,a_out_1,a_out_2
d486d42ab420637521d78c2cb23d7f9b9c67353c.jpg,0,0.99999964,6.945928e-08,2.680624e-07,6.4997416e-13,1.0,8.6362717e-16,8.791838e-16
7ca9f270c9d900b33e7ef805b88a9f4db5affd64.jpg,0,0.9999994,3.3561102e-07,2.340573e-07,3.227244e-12,7.5209255e-14,1.0,1.5056533e-12
e91a1ececadec55fcef2c53979c236363b9eda6a.jpg,0,0.99999976,3.0217333e-08,2.7885727e-07,8.9899954e-10,1.0,3.4902867e-09,6.4619504e-10
a43f72b9fd1f1c71520e11fcc2fa6268b605c645.jpg,0,2.5164875e-13,1.0,6.00802e-10,2.3020994e-09,7.0057565e-10,1.0,1.6077529e-09
293f0a4c4bd34255dce9e2933e4366b92852883c.jpg,0,0.9999999,1.4304901e-07,1.26510455e-08,9.9705204e-08,1.0,2.9055466e-08,4.584073e-09
88a20107c838eefbe6b1e09dc57a6ac087bc4fe8.jpg,0,1.0,1.7186504e-09,2.6013785e-11,1.0,1.0,2.740805e-14,7.8377765e-17
1bfbcda7695bd1bbabfe9db2ef3cc68f0fd98086.jpg,0,0.9999999,1.3006117e-07,1.7547417e-09,1.0,4.499505e-11,1.0,1.8913386e-12
a37c25e8abac09bf43b8cc3811ebfb2fe222c4e2.jpg,0,1.0,4.5528213e-11,6.552297e-12,4.34064e-14,1.0,1.6298284e-17,2.5770829e-17
55d16821cfbcbf6571f1f1df784d0643fca4c775.jpg,0,0.9999999,6.166735e-08,1.5303085e-09,1.0,1.2970548e-10,1.0,1.5581737e-10
64129b5bbf4677c9d8e1b84364a942f4076e15be.jpg,0,2.0524882e-12,1.0,1.3218097e-10,1.0,1.0,7.367036e-14,1.0850265e-14
f5c3c42470db64f869b06c4e6437924d82e405b7.jpg,0,0.99999976,1.1867278e-07,6.352605e-08,1.0901911e-08,0.0030460553,0.9727643,0.02418965
b3e94612424ee1dd689484e83ac91bd51b812fcb.jpg,0,0.99991345,8.582126e-05,7.2941e-07,1.0,0.00075615797,0.9985252,0.0007187077
9dc461404b726545101526a8c5382a33d7c98a88.jpg,0,0.9999993,6.917021e-07,3.7879182e-08,0.10057393,0.00023184418,0.99975663,1.1527683e-05
1d04df62c9a174ca6cc2d2459f9561552c604b3c.jpg,0,9.144085e-09,9.3355084e-08,0.9999999,0.0005135936,2.4848026e-05,5.1122873e-07,0.9999747
2acdc58ba4f62e1af7fd05fcce9442b30d801a2a.jpg,0,1.4106942e-11,1.39584975e-08,1.0,2.3223763e-10,1.0,1.0135968e-09,9.718255e-11
8397316b0fa8e6656bd2c283972a3472d96cf0a4.jpg,0,1.0,3.7490928e-08,3.369715e-08,0.99999475,1.0,3.242407e-10,3.0378408e-11
dfe20f7bb0599734ce2fc5eed6e4db56dc0feebd.jpg,0,0.99998367,1.40271095e-05,2.2843901e-06,6.935411e-10,1.0,3.369183e-11,7.323734e-13
80a0c4398f822e69ba4760f27acf8ea94c87e1e6.jpg,0,0.9999987,1.2032424e-06,1.1050669e-07,0.9999994,0.018415954,0.981584,4.109144e-08
2a41dcbc55ae46788d03f9114d15a26e0e05c567.jpg,0,0.9999995,2.1238509e-07,2.6521033e-07,3.2854146e-08,1.9020996e-10,1.0,3.285822e-08
28473b54a14791f2e339beb4208ad04dea3756dc.jpg,0,0.99999964,3.583932e-07,2.6718516e-09,1.0,1.0,1.8544161e-13,1.2009171e-13
f13e0361d5da7857c4f41276f7006d636277fa82.jpg,0,0.9999957,3.8121968e-06,4.5459126e-07,5.077565e-08,0.0003298279,0.991614,0.008056199
676c731a81ce23138feb2d811d8451c104b359a3.jpg,0,1.0,4.430332e-10,1.2528113e-10,6.3971165e-13,4.249323e-12,1.0,7.9847066e-11
1b5931db97fb63ddbb567d9d26c088ce7bef2733.jpg,0,0.99999964,4.1489184e-07,2.5981484e-08,2.3547329e-09,8.8140844e-08,0.99999785,2.0473408e-06
c87faacb3dba616afe03dba164e7e1c1892c3b10.jpg,0,0.9893014,0.010692033,6.6380007e-06,6.608803e-08,0.9999995,4.235742e-07,3.0222064e-11
1de1ac26f49cc0374f705d18e8b31ba05a7777e2.jpg,0,5.2800334e-12,3.141501e-08,1.0,1.0,1.0,1.0347538e-13,3.7778188e-16
623bc90e4d1b36590fe15e44aa13d6f355bf3a82.jpg,0,0.9999924,7.3366377e-06,2.6989943e-07,1.0,0.9999999,1.0306106e-07,1.8005907e-09
8379783603d9c3ef70627725610c36c568f418d1.jpg,0,1.0,7.3523436e-09,3.3441136e-10,5.621576e-15,1.0,1.7050527e-15,1.6434835e-16
1974db6d36de4c92a268a6a0128457423c4922a8.jpg,0,0.9999993,7.037241e-07,3.256899e-08,1.3685838e-06,2.9800534e-05,0.9968778,0.0030923798
7f4664bd52912cf351649e90fd9abed381b7c0ee.jpg,0,0.9999877,1.1590831e-05,6.9747955e-07,0.99999285,0.0004005354,0.9995993,1.635671e-07
893f94447682c2f1ac3b1e217009e33ab1b5bde5.jpg,0,0.9993457,0.00065387663,3.6328385e-07,2.190499e-09,0.9993507,0.00064918096,9.7165355e-08
2325c339a510a1f974fc6fc209a404630d2f7702.jpg,0,0.9999999,1.2505355e-07,1.7285103e-08,1.0204165e-10,1.0,1.3635805e-11,2.7571194e-12
d6895de3351e79e7ce91f771b28c10ca2aa58859.jpg,0,0.99998915,7.756468e-06,3.1427496e-06,1.0,0.59809613,0.40190384,2.8687614e-08
f2032524732c94188546bf557c696ab5835883b8.jpg,0,4.8894625e-14,2.5237157e-10,1.0,4.568057e-09,1.0,1.0909224e-17,1.5668535e-16
bb207dd6c714c7c16d1ca3e9754fa5c323d68d1f.jpg,0,0.9999993,6.8620733e-07,2.1810639e-08,1.0,1.0,6.6618537e-09,2.644657e-12
d4adecb3d40c7762f53c138fb059c9f02d8a22d2.jpg,0,0.9980877,0.0018903733,2.1928985e-05,2.1264657e-05,0.9999876,1.2450499e-05,8.4759233e-10
8b1ce3d42032bdee1ee4794b87bd9006ed7ad191.jpg,0,1.0,1.8936815e-08,4.2302775e-09,4.212343e-05,3.4969078e-05,0.9997359,0.00022909444
3b8e066dee390092ef81b646f69e8447c63f9400.jpg,0,0.9999988,9.4368136e-07,2.2878662e-07,0.9999999,2.893344e-10,1.0,3.8234121e-10
8f958971742a44a71ad3ffba827e7fb6d498aca9.jpg,0,0.9999993,7.737279e-08,6.1346316e-07,0.00086910656,2.3702621e-07,0.99969244,0.00030736416
06cb7e0803afb2d086b2d09fe82af247d0812b73.jpg,0,1.0,5.1737176e-10,6.6643796e-10,2.1532082e-10,1.0,9.486917e-12,5.1459618e-11
d78c5e7c6a77b9cccb0bb4a897b51ae437bf81b6.jpg,0,1.0,5.2971416e-08,3.3849288e-09,0.9999732,7.315846e-09,0.9999999,1.564731e-07
ceefc236f14bfd2d2ef2da7220131795b8184acf.jpg,0,0.9999945,2.537134e-06,3.024748e-06,0.9999999,1.0,3.2659726e-11,2.0367168e-09
89d6514743e3eb0a78f8542c4251a68399868c4b.jpg,0,1.4547716e-12,2.0225253e-09,1.0,1.1695352e-12,1.6573211e-10,0.99999666,3.3958804e-06
52dfa050890c6084d131700de9525bff41d5aa14.jpg,0,0.9999974,2.3299708e-06,2.7490222e-07,0.00011818092,4.772715e-08,0.99999976,1.3956146e-07
1c5e1cff242519a9828ddf5eeca99194d5925ee8.jpg,0,1.0,7.155187e-09,9.241454e-12,7.3766676e-14,1.0,5.031962e-12,6.275393e-14
133c8597a12bfae141482e74e9190e851be63fad.jpg,0,1.0,6.800909e-09,3.5034112e-10,1.1314374e-16,1.0,2.8315134e-19,2.7350326e-19
17e5e2a1694cef12e7bda9ca0457f8b779ee8ff9.jpg,0,0.9999975,2.2298393e-06,2.722998e-07,2.963239e-11,0.9982066,0.0017930855,2.6090405e-07
f3d2965a841600cca7d0c932c0e9fe05562fb24d.jpg,0,0.99999833,1.38264e-06,1.8400122e-07,0.020842668,0.0008694263,0.46928257,0.529848
9947c60d2e250d0ec0f75f69789f7c7ae2bc5cc2.jpg,0,1.0,1.6367892e-08,4.3080224e-09,8.3567385e-18,1.0,4.7996093e-23,9.419041e-22
c0971c6e96e887f414a8bed9e7c78d4b783192c0.jpg,0,1.0,2.4189195e-09,2.1272784e-10,8.423091e-09,1.9486732e-05,0.99988246,9.801951e-05
f2db0a2d207ce6b07f9722d07810064bd6607514.jpg,0,0.9999888,1.1041227e-05,1.3970627e-07,0.010443055,1.0,2.3831223e-12,2.5885368e-13
976e00e3ddd6c432c947ca5f145dd2b07a956f92.jpg,0,1.0,7.598051e-10,2.2212912e-10,0.99998915,3.0085025e-11,1.0,4.3979807e-12
84774e0bdd61f9eb639a974d0a08f898b7d98aec.jpg,0,5.0911303e-06,0.00013644616,0.9998584,3.142836e-09,0.9999964,3.536454e-06,5.559066e-10
806a058fa9761d1298236384bfab03319946621c.jpg,0,0.9999472,5.1696654e-05,1.106967e-06,0.9998456,1.0,4.101357e-11,2.4557549e-14
ea15fb1dc840aeb2926faa6992f83a721f8bb152.jpg,0,0.9999989,9.020934e-07,1.01171544e-07,2.9185491e-08,1.0,4.0350942e-10,3.737975e-12
d9717e272e39ce357b538a67c5c6310f6b510332.jpg,0,9.334672e-12,1.0,2.6692063e-11,0.0023711629,1.0,7.984395e-09,1.1114912e-09
32c726302067d2e60e9bef3a72bd5b3d12aca58b.jpg,0,0.9999846,1.5407531e-05,7.572995e-09,7.756488e-05,7.7914875e-09,0.9999167,8.328093e-05
897c9babbd7e8f26874d62881a6b4e4a33ca9246.jpg,0,0.9999305,6.664441e-05,2.8731592e-06,0.00025897622,1.0,2.5888913e-10,4.1377546e-10
c492380e66527078a81324ea8a0975fce42ea2b1.jpg,0,0.99985635,0.00014258201,1.0167839e-06,4.017079e-10,1.394494e-06,0.999998,6.770603e-07
ef6fda6957b61e3c378b535fcd2fb7aeac71b391.jpg,0,0.9999976,2.3641344e-06,7.1595934e-09,1.1914539e-12,4.208558e-06,0.9993192,0.0006766121
740ad19fec7494f3a7180b76a5bccdaa51f04da3.jpg,0,0.00010367323,0.9996674,0.00022892476,7.599674e-10,1.0,3.4755807e-08,4.0803858e-10
989d6df8cac8133d2ce4724bdabc2f2827116f55.jpg,0,0.9999739,2.6058422e-05,1.1403791e-09,5.2009316e-08,7.359242e-07,0.9999993,7.2328166e-09
10a4b3d37232e3c321fd9a449c6f344bd6862a8a.jpg,0,1.0,6.3317853e-09,6.6108014e-10,1.9253066e-10,5.95271e-10,1.0,4.323807e-11
063f2c70ec78c765590d58b2680d3e2d6c911819.jpg,0,0.99999726,3.864185e-07,2.4186493e-06,1.0,3.3921553e-06,0.97368175,0.026314916
1be09960dba5d8283b98ab8e475bc194e56b7c25.jpg,0,1.0265891e-14,2.9310967e-11,1.0,1.0,1.0,2.6831717e-11,1.40505255e-11
8b49c902219a9273113bde9d31ff8fe9e9cc3bea.jpg,0,0.9995223,0.00047718268,4.3622475e-07,0.00015097599,4.487447e-07,0.99929833,0.00070121285
68ad934165181dd7ac7248eb38d1996c0e8cf10e.jpg,0,1.9570125e-08,0.99999833,1.6609412e-06,1.09363585e-08,3.767775e-06,0.013780801,0.98621535
f96b65b18e86706a2b0306aea1df3c6de1d0e9d6.jpg,0,1.0,3.4119928e-08,1.2758639e-08,5.3267967e-12,1.5271234e-11,0.9999982,1.7898867e-06
920385ab335a78e9cc9e0184f0935d48813e6d8d.jpg,0,0.9999871,1.2856439e-05,4.2275794e-08,0.025355885,1.0,1.3263304e-10,3.1192402e-13
7d2acbce543c8311e1c7a8cbfc19d519db93ee90.jpg,0,0.99999094,3.0677556e-06,5.9016756e-06,0.99998593,1.0,1.7335178e-13,1.6085128e-10
32d63a452a5480e7bbba6ca96e2382f7b6725e8c.jpg,0,9.801591e-12,1.0,1.7841753e-08,0.99714833,1.0,3.0471752e-09,3.5900867e-13
3a349fe4ebbbb77f52281d22a667cefec608aa26.jpg,0,2.3735827e-12,3.121032e-09,1.0,1.003813e-10,1.0,3.2873277e-11,1.5465765e-13
2c2421e99bcadb13f6dbdbcd21adf519a5611c8b.jpg,0,2.9042606e-09,3.4763677e-06,0.99999654,0.99999607,7.037074e-12,1.0,9.057919e-16
e35bd15d353f9df3c8496e4d30c8052afcbace1b.jpg,0,0.99955946,0.00044036034,7.6803964e-08,3.763897e-11,2.6124665e-11,1.0,2.706328e-10
61cc1ecab600befcd7d7aa516e9ffd89196cf362.jpg,0,0.99999774,6.847204e-07,1.533627e-06,0.0015484132,2.8294826e-07,0.00057825417,0.9994215
a9fb04060b334c37e62f0939be4b780452178d6e.jpg,0,0.9999999,7.503382e-08,1.6565118e-09,0.85380405,1.3117165e-07,0.999998,1.8448814e-06
db03a7f6b5c0734876ef091d1cedd7f28ac99347.jpg,0,0.99999976,2.3503621e-07,6.441685e-09,2.9080715e-14,1.255864e-10,1.0,1.6682284e-12
b1d60e25458231d36aed00becdaff08c331eae4c.jpg,0,0.9959294,0.0040700044,6.0696107e-07,7.258115e-08,3.189314e-10,1.0,1.5442884e-10
8e5c2a6f6bf9cbbc96e7aea8c1ea86ed215f52ec.jpg,0,9.084521e-10,4.066773e-06,0.99999595,0.9999999,2.011222e-08,0.9995127,0.0004872984
b7e732d4e4288610052682c63f1a2fe834bbb623.jpg,0,1.0,1.0800929e-08,2.8097259e-11,1.0,1.0,3.7349712e-10,1.823607e-12
689d99b050c5c3c2ac60a80c07629cff7448e1d0.jpg,0,1.0,2.6233835e-10,1.8942386e-11,0.99999607,3.3709093e-09,1.0,3.4116463e-09
667df079cf94a1a6064b44bd5a7aec7fdd58f7c0.jpg,0,1.0,4.6587072e-08,2.205475e-08,4.119182e-06,1.0,2.6846513e-11,8.5707413e-10
52c86ed3bcb09c7fd43985c47327dbed0632719c.jpg,0,0.9991653,0.0008303828,4.314066e-06,1.190264e-05,0.99999905,9.447937e-07,2.5711513e-08
ec1fef24930eb324ddf0b46ebf0a32d94ce926cd.jpg,0,0.99999976,2.554235e-07,1.8124236e-08,1.1467814e-07,0.64573723,0.35425568,7.1091167e-06
4a63990972669ce339c030dc194520cd3f5c8ad6.jpg,0,0.9999852,1.3608988e-05,1.1804826e-06,0.08613192,1.0,5.1925657e-08,5.721038e-11
54b0f540ac380f14f18d92e413fdacedd317c462.jpg,0,0.9999963,1.1340586e-06,2.5317727e-06,7.654665e-06,7.147468e-07,0.9999993,2.1260133e-08
5c152d25c5eff51b120dd19a9f8d854da1875a28.jpg,0,1.0,8.519145e-09,1.0675033e-08,0.14530998,0.9998834,0.00010733178,9.31979e-06
96475a17d2e7c7cd9f96722127d562825079317b.jpg,0,1.0,2.362035e-08,3.974609e-08,0.9999975,1.0,2.118432e-13,3.0601284e-13
c86c8e0489054b0d66d88f75d42624888a8052bd.jpg,0,2.1678102e-12,4.7732076e-08,1.0,1.8845587e-15,1.0,3.6472256e-14,5.259631e-15
e8a39683037dee56506d0af18a12ac53191c23ce.jpg,0,0.999998,1.6333383e-06,3.0572497e-07,8.166186e-12,1.4622026e-06,0.9985336,0.0014649502
40a3bb24c10045edd387a452937f8139f790d955.jpg,0,1.0,2.7769214e-08,1.7419635e-09,1.0193603e-05,7.0260966e-09,0.9999994,5.718717e-07
e84523026f3d0245efd0726bcbea0530d50dcce8.jpg,0,0.9999999,8.076436e-08,4.097766e-08,0.9999994,1.9199409e-07,0.8171077,0.18289213
864381b87fbdd2978f2b4fc5a3224bb94d01d390.jpg,0,1.0,6.181359e-09,1.1926299e-11,2.4591218e-09,3.541939e-09,1.0,2.526543e-10
e87d817b9ca042ac17e61b7ff472bde1c4d7fec0.jpg,0,2.2108395e-09,1.0,2.4733313e-10,1.5206706e-07,1.0,2.1742058e-10,9.4724575e-11
c59d48f3c4a44ee5448d5ed4bbba58bb3bb3a54e.jpg,0,0.99999976,2.213377e-07,1.7195264e-08,8.673687e-07,2.6711822e-07,0.99985874,0.00014092147
4b7d88666ad2359443a8540b0503cecefd5935d1.jpg,0,0.99999976,2.6542142e-07,2.679005e-10,6.6826195e-10,1.15917e-09,0.9999999,1.0349937e-07
b1087df671aa00956ed331cde6312301ac73ea0b.jpg,0,1.0,2.3618187e-08,1.7086814e-09,3.30042e-07,0.00016585775,0.99983406,5.226778e-08
c204d4d152894a701fc2385c891b38996d0cf797.jpg,0,0.9999999,4.710629e-08,1.1661999e-07,1.0896445e-08,1.0,1.10065554e-10,7.455861e-12
f8c9f8c6647ad82fb127449b6843ff3a52ca757a.jpg,0,1.0,1.4929417e-09,6.056051e-11,7.0807843e-10,0.9998566,0.0001432634,8.88279e-08
5784da37cddc4a6423d7fcc45afe414b7be9745a.jpg,0,1.0,2.7057048e-09,1.7870558e-09,0.99997675,9.850399e-09,0.96742046,0.032579523
ee43f9af3ad55ebe0b1470b13402920b836038b8.jpg,0,0.99997735,2.2419541e-05,2.426922e-07,1.0,1.0,1.5627104e-09,1.1745521e-11
3fa0b332f01e94732513973098ab58cc849a2725.jpg,0,1.0,2.365857e-09,1.4715622e-10,1.843324e-11,0.9999697,3.031796e-05,3.8395273e-10
9410ec3c2e1970f518e4992b227caf207ee9ae98.jpg,0,7.127324e-15,2.1199065e-10,1.0,3.580086e-15,1.0,1.3696818e-16,8.069102e-17
1b95752638d2eff9c15daff177b4c1a9cd0afbc4.jpg,0,1.0,3.1272247e-08,2.1003315e-09,6.7052595e-09,0.9999968,3.2656374e-06,1.3728516e-10
9d993b1ba8b4128bb7129cceb409780ad8d24065.jpg,0,1.8493898e-09,0.99999976,1.8061043e-07,3.6635487e-05,9.238153e-09,0.9999999,5.8635575e-08
67c64ef8703032e09dc0815d8fd8c57b6e36bac0.jpg,0,1.0,6.8582637e-09,2.520137e-10,1.3065603e-07,0.9999999,9.8786536e-08,1.5436951e-08
70e0195cb06f7ea2409cc8277513c000b2e8f098.jpg,0,6.701944e-14,5.575551e-08,1.0,1.0,7.848888e-14,1.0,3.2113602e-15
94fcd0183a8e0a03c9354a2d5e82855529e8bdd3.jpg,0,1.0217734e-07,0.99999976,1.2514994e-07,5.773059e-08,0.023802558,0.84469587,0.13150156
362816db8d70193a319d8d8861682d8c79a1e333.jpg,0,0.99998224,1.7782146e-05,4.3012978e-08,0.9999999,1.0,1.2573406e-10,3.937832e-11
c173c743eeb5fcef9f97e8ce2d24946905687f0b.jpg,0,0.9999999,1.1491351e-07,1.8553609e-09,1.0,0.99985325,0.00014666954,5.0575557e-09
0e022150a9d56891b0c2eb21058020e013e85c40.jpg,0,5.825458e-11,1.0,1.5126453e-08,0.9999995,6.017808e-08,0.9999999,1.9859524e-10
5f0fe83839c153e9091e420a7dcc897d9b23060c.jpg,0,8.0294495e-12,6.351189e-08,0.9999999,1.0,1.0,2.6173893e-11,7.083999e-14
88bb72a3e47250b186fb01dcdf879a271b42b892.jpg,0,0.99999905,5.119769e-07,5.321849e-07,1.8269633e-08,1.4048599e-09,0.99982953,0.00017045456
73734860f7ae740356ec6c2a01055004ba29faf2.jpg,0,0.99999976,1.981362e-07,6.1309033e-09,3.9651448e-19,1.0,6.4909363e-12,2.3548405e-13
dd2f3bdc80907a935e7f2dba6e2f3b4f8b301721.jpg,0,4.438902e-13,1.0,1.0882662e-10,0.99998903,1.0,2.2545129e-13,9.605605e-14
c7eae32d02c7006c5567dafd49afde92abdf8860.jpg,0,0.9999999,1.267518e-07,7.0410405e-10,2.2757012e-08,1.0,1.2363448e-09,1.8234131e-11
395b4b3aa8a6779f26596bc20cc03ccde3824268.jpg,0,0.99999976,1.8234164e-07,1.5690838e-09,1.0,1.0,1.2057063e-14,2.5056395e-09
eb8619350e43684e57b3e68a0a837b4777bb78fe.jpg,0,1.0,1.5130197e-09,1.33771625e-08,1.0,1.0,9.5371275e-14,4.0788346e-15
96dd1f9df032cd6c1f9c1ba32fbdffd7e5285869.jpg,0,1.0,4.7344635e-08,2.9829945e-08,2.715701e-07,5.819757e-08,0.99999213,7.776705e-06
a650e2c0c4684dee9661fe4f16e85a104524c156.jpg,0,0.99640405,0.003130239,0.00046576973,2.2342635e-06,1.0,7.452754e-10,4.395953e-11
6598ef657e9b38f01c24067e872b64e7e1a52eb9.jpg,0,0.9999999,1.2251755e-07,3.0442704e-09,1.0,1.0,4.5862658e-10,4.3153515e-12
91978b8587a6b2a724e6b4c04644be04891b20fa.jpg,0,0.99998057,1.9489664e-05,3.4039186e-08,0.0053520873,8.722265e-05,0.9670528,0.032859925
07d0d502c4a9562bb486e691449db32360fc5376.jpg,0,0.9999999,8.386896e-08,1.3443786e-09,1.4767238e-11,0.9999838,1.6268243e-05,7.407158e-10
86c9f52868f301a98fabb936ef0a6b50c423aa2e.jpg,0,0.99999356,1.1364082e-06,5.297527e-06,0.025210315,2.2007705e-09,0.00039145848,0.9996086
289ff1220e1280770c34cbceff9f7d91a3e8d468.jpg,0,4.1698386e-10,0.9999993,7.63658e-07,1.0,1.15281005e-11,1.0,4.203328e-08
76c860800c4473784577c207855f215500b327ac.jpg,0,0.9999981,7.549986e-07,1.2016453e-06,3.7304897e-08,5.069232e-05,0.9999486,6.5288856e-07
468a080e1ee8424b228dfa1009af423c31d479b6.jpg,0,1.0,3.0325065e-09,8.039144e-10,1.0,1.0,7.099366e-10,1.7263915e-12
55d56bb45e2f2e1299f7195925947ebb4e2889be.jpg,0,1.0,1.1338097e-08,4.904644e-09,0.9999995,4.3391405e-11,1.0,3.9733186e-09
6e7f6ad9af52b0aaca2ade13fc8814d026cbe165.jpg,0,6.8664705e-09,1.0,2.1777377e-10,2.7857659e-11,1.0,1.02953e-11,1.0853196e-12
bcdbec4d7ea4a58dd6246d9bbacad372b147c13f.jpg,0,1.0,9.98475e-09,3.3467681e-10,0.00022470135,9.994116e-08,0.98261166,0.017388204
32c163abdf04523cdfdff36a1e5c7c8be6cd8180.jpg,0,0.9999795,1.5586562e-06,1.8894965e-05,5.7558424e-08,5.147505e-07,0.99791676,0.002082672
b63709a7c16f955ef0e909838e5598db4963ebab.jpg,0,1.0,9.879893e-09,1.0053804e-10,0.9445897,6.335768e-10,1.0,3.7384779e-10
e9e83b2ad63799371b00e8d45526735f5287bd81.jpg,0,0.9999988,1.481261e-07,1.0882505e-06,7.83234e-07,5.783906e-09,0.7868762,0.21312375
f5e876a12d267a67efe40ff2a9854bdf3cf6fccc.jpg,0,0.99994123,5.5047636e-05,3.639851e-06,0.0017721715,0.0137190595,0.9487332,0.0375477
9ee30a3045b0c0ab103a34488cd93080cab51a00.jpg,0,1.8899384e-13,5.0800812e-09,1.0,4.0096887e-07,8.059982e-09,0.9999999,1.6455046e-07
177ffa289bbfa525adf437c93182a10c0a0543bd.jpg,0,1.0,4.7753566e-08,5.255473e-10,0.99998844,9.739236e-12,1.0,7.9829443e-10
a91042226deb2689068d873096a0ea3c7b90a48b.jpg,0,2.9984113e-13,1.0,2.8023842e-10,0.99996257,9.634071e-10,0.999995,4.953854e-06
0fa2ffa2d0e681b92b6ac921bdf4dca089504e15.jpg,0,1.0,4.950811e-09,1.3070184e-10,3.140373e-09,3.9305253e-10,1.0,1.9570308e-08
26189b4ea79619d1d3fd7fe31d19511970189496.jpg,0,4.505946e-11,1.0,1.0639004e-10,6.224011e-08,1.0,9.504907e-11,5.2013997e-11
b948ff10d0fc4323f6e2511b38e21ce0828b5362.jpg,0,0.9999976,3.3179026e-07,2.041281e-06,0.12742475,8.259806e-06,0.0050516785,0.99494004
c6c94318753ec1a128cf0abe5fc12a4ef0667f24.jpg,0,5.382852e-11,3.5254157e-06,0.9999964,3.5720838e-08,8.620943e-10,1.0,2.3730134e-11
9fc8a982e44471e6848bd9857b020decfd534124.jpg,0,1.0,2.7657657e-10,2.5140815e-11,1.0,1.0,4.7397348e-14,1.671061e-14
2156ca6680c6472619364ea1543917af6e071a1b.jpg,0,9.2384954e-11,0.9999999,9.902706e-08,1.0,1.2570365e-07,0.99590635,0.0040934673
0d3ff4703d8eb12366be237a945882507ce4b53a.jpg,0,0.9999981,4.166048e-07,1.5811111e-06,1.0,2.8143477e-08,0.9999999,7.639444e-08
93bb42e90d31cf8bd54334f150a16520c0f46a33.jpg,0,0.99999964,4.1352584e-07,3.5658912e-10,0.9999989,0.9906895,0.009310492,1.911524e-08
7bb3119218777b09fa2cf7bc98cbe4815a80f3cf.jpg,0,0.999995,5.0250374e-06,8.218237e-09,1.0,1.0,9.485653e-19,1.9951497e-16
3f6309db1f9fe30cb033a1ad3c300bbbf98afebd.jpg,0,1.850573e-12,1.9024824e-08,1.0,1.0214871e-07,3.3727656e-14,1.0,2.2278468e-10
aff52e106a98856379c697f30364a72589315640.jpg,0,0.99999905,4.0171736e-07,5.539218e-07,2.0216244e-11,0.9999999,8.2759e-08,8.512351e-10
5a1c27923fd8874c425451ed9544d0c4eb0d4e13.jpg,0,0.9999999,7.1947525e-08,1.9465475e-08,0.00021939496,1.07752776e-07,0.9999963,3.6083125e-06
c5dae7f9a9209028a2156a628c47c6d91165b654.jpg,0,0.99999905,7.946399e-07,1.0919429e-07,0.014769052,0.65876323,0.33697048,0.0042662662
935b3efda04464e94d4ea1fa25bc509572032a67.jpg,0,0.9999999,7.5316e-08,4.019899e-10,2.6407722e-06,5.4015294e-07,0.63245153,0.36754793
de9a21f978b7177ec56700df70b816a606ee4d89.jpg,0,4.4775326e-09,0.9999999,1.2507908e-07,1.3449379e-05,3.3584045e-06,0.055834673,0.94416195
809e383af9d14b66d0e7c76a085736acb3049fad.jpg,0,1.317324e-11,1.0,2.2106277e-10,2.8574036e-07,1.0,6.664011e-10,1.8080915e-11
db315cfaecccf58dc9f0c18624d576028731a78b.jpg,0,0.9999993,3.6408417e-07,3.6512662e-07,7.755337e-07,5.4358535e-09,0.9999994,5.4715696e-07
7a1fb5799d64b58b9dca310334a583c813d2b651.jpg,0,1.3994199e-11,1.0,1.1900401e-10,1.0553781e-09,1.0,2.256917e-14,1.37552145e-14
43b9a6704296c8fd78ef0ab02854487706250678.jpg,0,0.9999994,3.8968258e-07,2.1110195e-07,1.0,1.0,5.5242394e-13,1.3939201e-13
42d388c04a03fee16afd4a571893e7b200d1ea7c.jpg,0,1.0,6.1142282e-09,4.4566685e-12,6.1812494e-10,2.4307734e-09,1.0,3.5859978e-11
b5acca2aafc65c2f601b3344bc9c4d0b860a55d0.jpg,0,1.0,1.2227827e-09,3.154884e-09,2.2124145e-19,1.0,6.2229827e-18,8.229502e-18
2853519aa637ab175ad60f43678b059262faebc3.jpg,0,1.0,2.2174869e-09,2.2711286e-10,0.9999994,4.528859e-08,0.99999905,8.82554e-07
8fa4807f2f5212cd58a3f6f3c49dbd0d04d6d6d2.jpg,0,1.0,5.099811e-08,7.190896e-09,0.00017038679,0.999998,2.040044e-06,1.7463918e-08
814bff668ae5b9c595ceabcbb6e1ea84634afbd6.jpg,0,0.9999739,2.6053727e-05,6.994709e-09,2.1474296e-05,0.9987225,0.0012766875,8.652962e-07
7ca656f02ada917881b736c81df891590c9ac3e9.jpg,0,0.9999999,2.7468943e-08,9.3848186e-08,1.0,0.9999987,1.43128235e-11,1.3549916e-06
ebca96f4ff6ae65b8fa55977a196188aa84976e0.jpg,0,0.99997497,1.9119394e-05,5.9878503e-06,4.7276822e-05,0.9999981,1.9297038e-06,1.6992822e-09
025170507e2d3b4d12586875a998e8cfeb599aac.jpg,0,0.9999585,4.138426e-05,1.4631033e-07,1.4650385e-08,0.9999974,2.5254478e-06,7.63223e-08
188786b83842ee5307ac5f1ad9ab9128ec3b5a66.jpg,0,0.9999999,5.712563e-08,1.1670666e-07,4.186869e-08,1.0,1.1234381e-08,3.8694203e-09
69ddd4ffe9359d8ca83714eb01cd8202926fa9bf.jpg,0,1.0,9.489353e-10,3.447489e-11,0.99998415,9.821287e-14,1.0,1.8867915e-12
